id,tracks$items$track.name,release,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
3XN5Yd8h8DeQCsqlyFaVzq,Alice's Suitcase,2021-04-26,22,0.542,0.982,7,-2.955,1,0.0844,0.0194,4.31e-5,0.196,0.505,94.986,audio_features,spotify:track:3XN5Yd8h8DeQCsqlyFaVzq,https://api.spotify.com/v1/tracks/3XN5Yd8h8DeQCsqlyFaVzq,https://api.spotify.com/v1/audio-analysis/3XN5Yd8h8DeQCsqlyFaVzq,229749,4
40jA6E9hfNcXc5udLNs9Xb,BLRINK,2020-11-16,21,0.632,0.896,6,-3.174,0,0.044,4.9e-5,0.0577,0.328,0.318,115.054,audio_features,spotify:track:40jA6E9hfNcXc5udLNs9Xb,https://api.spotify.com/v1/tracks/40jA6E9hfNcXc5udLNs9Xb,https://api.spotify.com/v1/audio-analysis/40jA6E9hfNcXc5udLNs9Xb,176030,4
49saKBcbEymnevPIw2eSu8,Rise,2015-08-11,13,0.372,0.657,8,-6.761,1,0.0491,0.00147,0.818,0.179,0.318,140.088,audio_features,spotify:track:49saKBcbEymnevPIw2eSu8,https://api.spotify.com/v1/tracks/49saKBcbEymnevPIw2eSu8,https://api.spotify.com/v1/audio-analysis/49saKBcbEymnevPIw2eSu8,146524,4
49tvqBz95wiCO7xkzlx77K,Modelista,2020-10-26,29,0.409,0.956,5,-5.276,0,0.0552,7.03e-5,0.649,0.375,0.279,164.984,audio_features,spotify:track:49tvqBz95wiCO7xkzlx77K,https://api.spotify.com/v1/tracks/49tvqBz95wiCO7xkzlx77K,https://api.spotify.com/v1/audio-analysis/49tvqBz95wiCO7xkzlx77K,128500,4
4A4WTGOJlIYa52uSpjXq2q,Sheriruth,2019-10-27,0,0.264,0.98,7,-5.333,1,0.0757,3.47e-6,0.886,0.117,0.182,185.063,audio_features,spotify:track:4A4WTGOJlIYa52uSpjXq2q,https://api.spotify.com/v1/tracks/4A4WTGOJlIYa52uSpjXq2q,https://api.spotify.com/v1/audio-analysis/4A4WTGOJlIYa52uSpjXq2q,139500,4
4j22gsHkPRAbIkfV0THOLp,最強STRONGER,2020-01-22,29,0.513,0.984,7,-2.999,1,0.143,1.12e-4,0.0607,0.343,0.469,102.531,audio_features,spotify:track:4j22gsHkPRAbIkfV0THOLp,https://api.spotify.com/v1/tracks/4j22gsHkPRAbIkfV0THOLp,https://api.spotify.com/v1/audio-analysis/4j22gsHkPRAbIkfV0THOLp,142400,4
4lrjJUiTrV6oPVGaHfRMjq,Empire of Winter,2020-10-26,15,0.474,0.971,11,-4.711,0,0.203,0.00515,0.472,0.428,0.405,174.966,audio_features,spotify:track:4lrjJUiTrV6oPVGaHfRMjq,https://api.spotify.com/v1/tracks/4lrjJUiTrV6oPVGaHfRMjq,https://api.spotify.com/v1/audio-analysis/4lrjJUiTrV6oPVGaHfRMjq,140382,4
4MhxBVlHGu46fFWikldPdM,Filament,2020-10-26,18,0.475,0.792,7,-6.162,1,0.0441,0.0433,0.37,0.0742,0.197,170.074,audio_features,spotify:track:4MhxBVlHGu46fFWikldPdM,https://api.spotify.com/v1/tracks/4MhxBVlHGu46fFWikldPdM,https://api.spotify.com/v1/audio-analysis/4MhxBVlHGu46fFWikldPdM,141676,4
4nPZdo3EJl0BGRt5eRfmrX,BATTLE NO.1,2020-01-31,26,0.491,0.995,7,-2.945,1,0.236,9.96e-5,0.0226,0.325,0.166,100.112,audio_features,spotify:track:4nPZdo3EJl0BGRt5eRfmrX,https://api.spotify.com/v1/tracks/4nPZdo3EJl0BGRt5eRfmrX,https://api.spotify.com/v1/audio-analysis/4nPZdo3EJl0BGRt5eRfmrX,132000,4
4NXxngg6iQ1MmKNwdo0YaY,Vindication,2020-10-26,21,0.387,0.905,7,-4.294,0,0.223,0.0774,0.729,0.127,0.123,173.995,audio_features,spotify:track:4NXxngg6iQ1MmKNwdo0YaY,https://api.spotify.com/v1/tracks/4NXxngg6iQ1MmKNwdo0YaY,https://api.spotify.com/v1/audio-analysis/4NXxngg6iQ1MmKNwdo0YaY,150155,4
