id,tracks$items$track.name,release,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
0p7wxu1VL038m7Sgc6NQRL,KAEDE - Vocaloid ver,2013-10-18,5,0.473,0.911,1,-7.086,1,0.0653,0.00479,0.0957,0.348,0.25,177.035,audio_features,spotify:track:0p7wxu1VL038m7Sgc6NQRL,https://api.spotify.com/v1/tracks/0p7wxu1VL038m7Sgc6NQRL,https://api.spotify.com/v1/audio-analysis/0p7wxu1VL038m7Sgc6NQRL,221864,4
0PrS7u5j3SS6hE2qZ5nUzU,MilK,2021-01-31,28,0.553,0.948,5,-2.382,0,0.0731,9.28e-4,0.558,0.193,0.519,149.818,audio_features,spotify:track:0PrS7u5j3SS6hE2qZ5nUzU,https://api.spotify.com/v1/tracks/0PrS7u5j3SS6hE2qZ5nUzU,https://api.spotify.com/v1/audio-analysis/0PrS7u5j3SS6hE2qZ5nUzU,121617,4
0RaR2l7nnzWzCwmpDhaNcn,Fighting,2018-12-28,14,0.412,0.967,9,-3.022,0,0.217,5.94e-5,9.42e-6,0.287,0.189,169.793,audio_features,spotify:track:0RaR2l7nnzWzCwmpDhaNcn,https://api.spotify.com/v1/tracks/0RaR2l7nnzWzCwmpDhaNcn,https://api.spotify.com/v1/audio-analysis/0RaR2l7nnzWzCwmpDhaNcn,256941,4
0RbZC3tvQd9ns9pTyHLo23,Main Theme,2014-06-27,31,0.364,0.981,5,-2.265,1,0.0383,4.23e-4,0.884,0.186,0.847,150.004,audio_features,spotify:track:0RbZC3tvQd9ns9pTyHLo23,https://api.spotify.com/v1/tracks/0RbZC3tvQd9ns9pTyHLo23,https://api.spotify.com/v1/audio-analysis/0RbZC3tvQd9ns9pTyHLo23,163398,4
0Uv2LvJEbWsN4VtnyWsBlt,Aquamarine,2016-05-26,13,0.537,0.914,1,-8.33,0,0.0474,0.134,0.809,0.0928,0.728,129.941,audio_features,spotify:track:0Uv2LvJEbWsN4VtnyWsBlt,https://api.spotify.com/v1/tracks/0Uv2LvJEbWsN4VtnyWsBlt,https://api.spotify.com/v1/audio-analysis/0Uv2LvJEbWsN4VtnyWsBlt,155077,4
0XCjLfk8kFfBrUaRRk07Br,PrayStation,2016-05-26,13,0.487,0.999,6,-4.381,1,0.0895,2.06e-5,0.806,0.351,0.775,141.96,audio_features,spotify:track:0XCjLfk8kFfBrUaRRk07Br,https://api.spotify.com/v1/tracks/0XCjLfk8kFfBrUaRRk07Br,https://api.spotify.com/v1/audio-analysis/0XCjLfk8kFfBrUaRRk07Br,110769,4
0XodGPHuylQUaoe1Gba2jF,Wilt,2016-05-26,35,0.61,0.748,0,-5.413,0,0.0262,0.0217,8.69e-6,0.132,0.466,140.042,audio_features,spotify:track:0XodGPHuylQUaoe1Gba2jF,https://api.spotify.com/v1/tracks/0XodGPHuylQUaoe1Gba2jF,https://api.spotify.com/v1/audio-analysis/0XodGPHuylQUaoe1Gba2jF,185178,4
0zCPNyjPhDv3n45gaJeEG5,Graduation Song ~Pieces of Memory~ (Full Size),2019-12-24,15,0.547,0.396,8,-10.075,1,0.0297,0.835,0.00376,0.0881,0.136,121.024,audio_features,spotify:track:0zCPNyjPhDv3n45gaJeEG5,https://api.spotify.com/v1/tracks/0zCPNyjPhDv3n45gaJeEG5,https://api.spotify.com/v1/audio-analysis/0zCPNyjPhDv3n45gaJeEG5,217937,3
13CRfmUct9a0eENXFJ5Vs8,Hope (Classic Piano),2016-05-26,14,0.357,0.228,5,-15.841,1,0.0472,0.968,0.693,0.102,0.437,83.987,audio_features,spotify:track:13CRfmUct9a0eENXFJ5Vs8,https://api.spotify.com/v1/tracks/13CRfmUct9a0eENXFJ5Vs8,https://api.spotify.com/v1/audio-analysis/13CRfmUct9a0eENXFJ5Vs8,132000,4
13nxzpXY9jkjgNBN97Yg5A,Alice Music,2017-09-13,12,0.593,0.786,8,-5.362,1,0.0318,0.494,0.0583,0.0888,0.324,128.007,audio_features,spotify:track:13nxzpXY9jkjgNBN97Yg5A,https://api.spotify.com/v1/tracks/13nxzpXY9jkjgNBN97Yg5A,https://api.spotify.com/v1/audio-analysis/13nxzpXY9jkjgNBN97Yg5A,247999,4
17fkdse1lqxknl0vQ3nTAK,海淀南路36-Hai Dian Nan Lu-,2018-12-05,5,0.545,0.829,6,-3.663,1,0.0472,0.0489,0,0.198,0.499,135.491,audio_features,spotify:track:17fkdse1lqxknl0vQ3nTAK,https://api.spotify.com/v1/tracks/17fkdse1lqxknl0vQ3nTAK,https://api.spotify.com/v1/audio-analysis/17fkdse1lqxknl0vQ3nTAK,204279,4
1cGVcBtHj6ClPoAEmw0Ite,君と見たソラの歌,2016-05-26,20,0.578,0.922,1,-3.601,1,0.0409,0.0109,0,0.344,0.653,97.471,audio_features,spotify:track:1cGVcBtHj6ClPoAEmw0Ite,https://api.spotify.com/v1/tracks/1cGVcBtHj6ClPoAEmw0Ite,https://api.spotify.com/v1/audio-analysis/1cGVcBtHj6ClPoAEmw0Ite,119077,4
1dPR6mwdkQSHh7LO4btZsn,Vieille Ville,2016-05-26,10,0.477,0.562,0,-5.381,0,0.0421,0.0351,0.53,0.0784,0.497,195.026,audio_features,spotify:track:1dPR6mwdkQSHh7LO4btZsn,https://api.spotify.com/v1/tracks/1dPR6mwdkQSHh7LO4btZsn,https://api.spotify.com/v1/audio-analysis/1dPR6mwdkQSHh7LO4btZsn,138788,4
1DUA8KW4Fes6qfSlNJqvwj,Freedom Dive,2011-10-30,49,0.414,0.949,11,-5.073,0,0.115,5.6e-6,0.868,0.366,0.0668,111.113,audio_features,spotify:track:1DUA8KW4Fes6qfSlNJqvwj,https://api.spotify.com/v1/tracks/1DUA8KW4Fes6qfSlNJqvwj,https://api.spotify.com/v1/audio-analysis/1DUA8KW4Fes6qfSlNJqvwj,269533,4
1EcyUROXI477XNHqvx32Gz,Rebellium,2018-07-12,16,0.55,0.82,7,-4.78,1,0.224,9.25e-5,0.766,0.106,0.176,100.495,audio_features,spotify:track:1EcyUROXI477XNHqvx32Gz,https://api.spotify.com/v1/tracks/1EcyUROXI477XNHqvx32Gz,https://api.spotify.com/v1/audio-analysis/1EcyUROXI477XNHqvx32Gz,119107,4
1FCzoHMEr7ZTQENgpf0zYh,Lv.0,2016-05-26,18,0.428,0.827,2,-7.272,1,0.0422,0.148,0.326,0.156,0.052,159.902,audio_features,spotify:track:1FCzoHMEr7ZTQENgpf0zYh,https://api.spotify.com/v1/tracks/1FCzoHMEr7ZTQENgpf0zYh,https://api.spotify.com/v1/audio-analysis/1FCzoHMEr7ZTQENgpf0zYh,104899,3
1h4AKErwdxqLwVzbgtrT9b,Akari,2016-05-26,14,0.608,0.972,7,-3.972,1,0.0465,0.248,6.51e-5,0.39,0.37,140.022,audio_features,spotify:track:1h4AKErwdxqLwVzbgtrT9b,https://api.spotify.com/v1/tracks/1h4AKErwdxqLwVzbgtrT9b,https://api.spotify.com/v1/audio-analysis/1h4AKErwdxqLwVzbgtrT9b,173538,4
1I2TFbm88X0Vv3by6P7WW6,PrayStation - HiTECH NINJA Remix,2017-08-11,21,0.497,0.993,11,-3.789,1,0.258,3.96e-4,0.916,0.142,0.504,152.983,audio_features,spotify:track:1I2TFbm88X0Vv3by6P7WW6,https://api.spotify.com/v1/tracks/1I2TFbm88X0Vv3by6P7WW6,https://api.spotify.com/v1/audio-analysis/1I2TFbm88X0Vv3by6P7WW6,289627,4
1INiolvFSNQGupl7KYa27t,Delusion,2019-10-25,0,0.415,0.196,0,-12.369,0,0.0369,0.994,0.923,0.122,0.0799,103.178,audio_features,spotify:track:1INiolvFSNQGupl7KYa27t,https://api.spotify.com/v1/tracks/1INiolvFSNQGupl7KYa27t,https://api.spotify.com/v1/audio-analysis/1INiolvFSNQGupl7KYa27t,200500,5
1j27j9No92VzU6nJTy05RF,Go or Stay,2016-05-26,10,0.48,0.917,8,-7.229,0,0.0319,5.96e-6,0.932,0.116,0.557,137.973,audio_features,spotify:track:1j27j9No92VzU6nJTy05RF,https://api.spotify.com/v1/tracks/1j27j9No92VzU6nJTy05RF,https://api.spotify.com/v1/audio-analysis/1j27j9No92VzU6nJTy05RF,140457,4
1JWkDse9CHT7D7TWyHQ4DE,Scent,2016-09-13,21,0.555,0.338,7,-16.365,1,0.0496,0.98,0.835,0.138,0.273,83.007,audio_features,spotify:track:1JWkDse9CHT7D7TWyHQ4DE,https://api.spotify.com/v1/tracks/1JWkDse9CHT7D7TWyHQ4DE,https://api.spotify.com/v1/audio-analysis/1JWkDse9CHT7D7TWyHQ4DE,176875,3
1LamDNvHCrZSkksoFG7kCh,Refel,2016-05-26,13,0.332,0.927,5,-5.854,0,0.078,0.0388,0.633,0.108,0.574,83.314,audio_features,spotify:track:1LamDNvHCrZSkksoFG7kCh,https://api.spotify.com/v1/tracks/1LamDNvHCrZSkksoFG7kCh,https://api.spotify.com/v1/audio-analysis/1LamDNvHCrZSkksoFG7kCh,119077,4
1LAVHrmaP5NakbqWZ6finp,Noël,2014-12-30,16,0.534,0.915,6,-3.628,1,0.0388,0.00124,0.835,0.127,0.2,110.017,audio_features,spotify:track:1LAVHrmaP5NakbqWZ6finp,https://api.spotify.com/v1/tracks/1LAVHrmaP5NakbqWZ6finp,https://api.spotify.com/v1/audio-analysis/1LAVHrmaP5NakbqWZ6finp,141040,1
1Nev5urvortClkz38FEwsm,Lifill - Long Ver.,2016-10-30,18,0.542,0.814,5,-5.821,0,0.0391,0.507,0.263,0.354,0.363,92.403,audio_features,spotify:track:1Nev5urvortClkz38FEwsm,https://api.spotify.com/v1/tracks/1Nev5urvortClkz38FEwsm,https://api.spotify.com/v1/audio-analysis/1Nev5urvortClkz38FEwsm,298865,4
1tH5ftd7keTEG62IXy9oDp,Half Way,2016-05-26,14,0.57,0.304,11,-13.324,1,0.0334,0.803,0,0.109,0.537,179.961,audio_features,spotify:track:1tH5ftd7keTEG62IXy9oDp,https://api.spotify.com/v1/tracks/1tH5ftd7keTEG62IXy9oDp,https://api.spotify.com/v1/audio-analysis/1tH5ftd7keTEG62IXy9oDp,195296,4
20FOhaaXAmwzoFbYTOiBuC,Second Breath,2016-05-26,7,0.472,0.98,7,-4.059,1,0.0361,3.73e-5,0.739,0.336,0.884,135.018,audio_features,spotify:track:20FOhaaXAmwzoFbYTOiBuC,https://api.spotify.com/v1/tracks/20FOhaaXAmwzoFbYTOiBuC,https://api.spotify.com/v1/audio-analysis/20FOhaaXAmwzoFbYTOiBuC,108923,4
22doKpOsn43a3HTCiNG0BO,Time Phase Pt.1,2016-05-26,9,0.475,0.862,11,-5.146,1,0.0485,1.19e-4,0.106,0.249,0.664,160.084,audio_features,spotify:track:22doKpOsn43a3HTCiNG0BO,https://api.spotify.com/v1/tracks/22doKpOsn43a3HTCiNG0BO,https://api.spotify.com/v1/audio-analysis/22doKpOsn43a3HTCiNG0BO,139798,5
25qGDulsqUJwz9VEZQvmqq,Ruination,2016-05-26,6,0.435,0.992,8,-4.323,0,0.121,0.00332,0.0497,0.108,0.354,165.975,audio_features,spotify:track:25qGDulsqUJwz9VEZQvmqq,https://api.spotify.com/v1/tracks/25qGDulsqUJwz9VEZQvmqq,https://api.spotify.com/v1/audio-analysis/25qGDulsqUJwz9VEZQvmqq,123692,4
269jtM95wnVfADFbAmPILV,seek,2014-01-23,7,0.631,0.854,5,-3.696,0,0.0388,1.58e-4,0.716,0.134,0.859,139.987,audio_features,spotify:track:269jtM95wnVfADFbAmPILV,https://api.spotify.com/v1/tracks/269jtM95wnVfADFbAmPILV,https://api.spotify.com/v1/audio-analysis/269jtM95wnVfADFbAmPILV,219890,4
26guhxf2Km9qZTiQMuwdWA,Snowflakes,2019-12-25,19,0.458,0.837,10,-3.525,0,0.032,0.0818,0.0137,0.367,0.27,87.516,audio_features,spotify:track:26guhxf2Km9qZTiQMuwdWA,https://api.spotify.com/v1/tracks/26guhxf2Km9qZTiQMuwdWA,https://api.spotify.com/v1/audio-analysis/26guhxf2Km9qZTiQMuwdWA,126295,4
29W3i8GXWsgDvbLfbPyjsj,MOTHER,2018-12-05,8,0.638,0.879,9,-2.682,1,0.0664,0.196,0,0.107,0.72,92.03,audio_features,spotify:track:29W3i8GXWsgDvbLfbPyjsj,https://api.spotify.com/v1/tracks/29W3i8GXWsgDvbLfbPyjsj,https://api.spotify.com/v1/audio-analysis/29W3i8GXWsgDvbLfbPyjsj,265586,4
2AbyR926yfIjVBynZjnS17,Bloody Purity,2015-09-21,31,0.342,0.907,9,-8.317,0,0.0346,0.241,0.606,0.387,0.712,154.984,audio_features,spotify:track:2AbyR926yfIjVBynZjnS17,https://api.spotify.com/v1/tracks/2AbyR926yfIjVBynZjnS17,https://api.spotify.com/v1/audio-analysis/2AbyR926yfIjVBynZjnS17,149800,4
2gcySclrjBo88SiBnAyBAh,Keep You Safe (feat. Eli),2016-05-26,12,0.583,0.928,5,-5.847,0,0.0401,0.0486,0.0186,0.131,0.477,127.98,audio_features,spotify:track:2gcySclrjBo88SiBnAyBAh,https://api.spotify.com/v1/tracks/2gcySclrjBo88SiBnAyBAh,https://api.spotify.com/v1/audio-analysis/2gcySclrjBo88SiBnAyBAh,172615,4
2j7DmsDmWfeh25gLyHoEMA,Warp Drive,2016-05-26,17,0.342,0.965,1,-6.915,1,0.0765,2.91e-6,0.132,0.0683,0.574,170.009,audio_features,spotify:track:2j7DmsDmWfeh25gLyHoEMA,https://api.spotify.com/v1/tracks/2j7DmsDmWfeh25gLyHoEMA,https://api.spotify.com/v1/audio-analysis/2j7DmsDmWfeh25gLyHoEMA,96000,4
2JHJ36VDwRXUbLW3qAVL8N,The Graduate,2016-05-26,12,0.755,0.749,2,-6.434,1,0.0565,0.396,9.59e-5,0.0957,0.502,97.998,audio_features,spotify:track:2JHJ36VDwRXUbLW3qAVL8N,https://api.spotify.com/v1/tracks/2JHJ36VDwRXUbLW3qAVL8N,https://api.spotify.com/v1/audio-analysis/2JHJ36VDwRXUbLW3qAVL8N,178764,4
2kiEXkeX9ChR4cN78FxXiE,Devillic Sphere,2018-09-26,27,0.387,0.998,6,-2.839,0,0.484,3.04e-4,0.0775,0.341,0.0381,160.162,audio_features,spotify:track:2kiEXkeX9ChR4cN78FxXiE,https://api.spotify.com/v1/tracks/2kiEXkeX9ChR4cN78FxXiE,https://api.spotify.com/v1/audio-analysis/2kiEXkeX9ChR4cN78FxXiE,129098,4
2Kt9M5TYdVBZL81JutErbb,Forbidden Souls,2019-12-31,16,0.506,0.983,1,-5.202,1,0.0902,1.92e-4,0.848,0.719,0.175,128.004,audio_features,spotify:track:2Kt9M5TYdVBZL81JutErbb,https://api.spotify.com/v1/tracks/2Kt9M5TYdVBZL81JutErbb,https://api.spotify.com/v1/audio-analysis/2Kt9M5TYdVBZL81JutErbb,418931,4
2lGWoYiy0MMosOgqcMYQfz,Road,2016-05-26,12,0.74,0.597,0,-10.651,1,0.0772,0.0388,2.31e-6,0.0966,0.858,127.965,audio_features,spotify:track:2lGWoYiy0MMosOgqcMYQfz,https://api.spotify.com/v1/tracks/2lGWoYiy0MMosOgqcMYQfz,https://api.spotify.com/v1/audio-analysis/2lGWoYiy0MMosOgqcMYQfz,146250,4
2NlwtQVuHOd2gWyjqxKBqD,Valle de Los Caidos,2020-02-13,14,0.604,0.577,8,-9.698,0,0.0314,0.156,0.803,0.101,0.323,100.019,audio_features,spotify:track:2NlwtQVuHOd2gWyjqxKBqD,https://api.spotify.com/v1/tracks/2NlwtQVuHOd2gWyjqxKBqD,https://api.spotify.com/v1/audio-analysis/2NlwtQVuHOd2gWyjqxKBqD,112800,4
2q9MiXnxyPwHZr5yoWcAcq,rainbow light,2016-12-31,4,0.514,0.936,6,-3.738,0,0.0425,1.39e-4,0.523,0.355,0.335,95.005,audio_features,spotify:track:2q9MiXnxyPwHZr5yoWcAcq,https://api.spotify.com/v1/tracks/2q9MiXnxyPwHZr5yoWcAcq,https://api.spotify.com/v1/audio-analysis/2q9MiXnxyPwHZr5yoWcAcq,243505,4
2qj9cIZ2BLrBQeJhGv32xu,Jakarta PROGRESSION type-17,2020-05-25,11,0.623,0.715,11,-13.962,0,0.0552,1.27e-4,0.577,0.0525,0.511,140.013,audio_features,spotify:track:2qj9cIZ2BLrBQeJhGv32xu,https://api.spotify.com/v1/tracks/2qj9cIZ2BLrBQeJhGv32xu,https://api.spotify.com/v1/audio-analysis/2qj9cIZ2BLrBQeJhGv32xu,288004,4
2rDQc1PpshoScTztmTVTV1,Extreme Attack,2016-05-26,8,0.41,0.952,1,-3.682,1,0.182,3.08e-6,0.911,0.09,0.464,157.968,audio_features,spotify:track:2rDQc1PpshoScTztmTVTV1,https://api.spotify.com/v1/tracks/2rDQc1PpshoScTztmTVTV1,https://api.spotify.com/v1/audio-analysis/2rDQc1PpshoScTztmTVTV1,138567,4
2s0YX512nPxSygAbL5ltix,Pretty Dog,2010-10-25,6,0.77,0.665,5,-4.616,1,0.0361,0.683,0.00484,0.38,0.637,115.95,audio_features,spotify:track:2s0YX512nPxSygAbL5ltix,https://api.spotify.com/v1/tracks/2s0YX512nPxSygAbL5ltix,https://api.spotify.com/v1/audio-analysis/2s0YX512nPxSygAbL5ltix,314954,4
2sMsa40GacrXEUEQM0IZYI,For キミに贈る歌,2020-04-08,8,0.599,0.729,1,-4.746,1,0.0444,0.314,0,0.281,0.239,134.934,audio_features,spotify:track:2sMsa40GacrXEUEQM0IZYI,https://api.spotify.com/v1/tracks/2sMsa40GacrXEUEQM0IZYI,https://api.spotify.com/v1/audio-analysis/2sMsa40GacrXEUEQM0IZYI,266453,4
2tbzFKHqykyCWAbzFKcc9v,双龍飛閃-Dual Dragoon-,2016-05-26,13,0.514,0.974,0,-2.828,1,0.192,2.14e-5,0.0471,0.145,0.0593,106.033,audio_features,spotify:track:2tbzFKHqykyCWAbzFKcc9v,https://api.spotify.com/v1/tracks/2tbzFKHqykyCWAbzFKcc9v,https://api.spotify.com/v1/audio-analysis/2tbzFKHqykyCWAbzFKcc9v,119077,4
2vEhqa67Ax3HsqAi1WRA2m,Brightness (feat. むた),2016-05-26,11,0.5,0.851,5,-4.341,0,0.046,9.54e-4,4.61e-6,0.168,0.5,90.491,audio_features,spotify:track:2vEhqa67Ax3HsqAi1WRA2m,https://api.spotify.com/v1/tracks/2vEhqa67Ax3HsqAi1WRA2m,https://api.spotify.com/v1/audio-analysis/2vEhqa67Ax3HsqAi1WRA2m,161764,4
2xtqGaKpOqDXPqsthVMlfs,PUPA,2018-07-07,29,0.525,0.944,11,-2.57,1,0.105,9.95e-5,0.281,0.1,0.506,101.118,audio_features,spotify:track:2xtqGaKpOqDXPqsthVMlfs,https://api.spotify.com/v1/tracks/2xtqGaKpOqDXPqsthVMlfs,https://api.spotify.com/v1/audio-analysis/2xtqGaKpOqDXPqsthVMlfs,128335,4
2ZOGo6sCeVzFM3TprwtmgG,Dynamo,2016-05-26,13,0.544,0.998,1,-7.465,1,0.48,0.0365,0.521,0.567,0.0564,160.038,audio_features,spotify:track:2ZOGo6sCeVzFM3TprwtmgG,https://api.spotify.com/v1/tracks/2ZOGo6sCeVzFM3TprwtmgG,https://api.spotify.com/v1/audio-analysis/2ZOGo6sCeVzFM3TprwtmgG,149538,4
2zzw8JKl8x8anAknkGcJCj,Yggdrasil,2016-05-26,12,0.408,0.906,6,-4.822,0,0.0819,0.00226,0.76,0.25,0.26,180.044,audio_features,spotify:track:2zzw8JKl8x8anAknkGcJCj,https://api.spotify.com/v1/tracks/2zzw8JKl8x8anAknkGcJCj,https://api.spotify.com/v1/audio-analysis/2zzw8JKl8x8anAknkGcJCj,133510,4
33rVPsRkVL09A5Xl5xuLgI,Gravity,2018-07-12,31,0.75,0.922,0,-4.8,1,0.236,0.00182,1.37e-4,0.119,0.388,127.984,audio_features,spotify:track:33rVPsRkVL09A5Xl5xuLgI,https://api.spotify.com/v1/tracks/33rVPsRkVL09A5Xl5xuLgI,https://api.spotify.com/v1/audio-analysis/33rVPsRkVL09A5Xl5xuLgI,311250,4
3cZJud7ESq7iH8wbC1IqD7,Enhanced Lights,2018-08-22,7,0.478,0.92,5,-6,0,0.262,0.0362,0.833,0.116,0.277,175.139,audio_features,spotify:track:3cZJud7ESq7iH8wbC1IqD7,https://api.spotify.com/v1/tracks/3cZJud7ESq7iH8wbC1IqD7,https://api.spotify.com/v1/audio-analysis/3cZJud7ESq7iH8wbC1IqD7,117261,4
3ew3Q31zsVNCqZakjYTOh9,Colorful Voice,2016-05-26,31,0.632,0.588,4,-13.59,1,0.0367,0.279,0.0258,0.0996,0.419,120.022,audio_features,spotify:track:3ew3Q31zsVNCqZakjYTOh9,https://api.spotify.com/v1/tracks/3ew3Q31zsVNCqZakjYTOh9,https://api.spotify.com/v1/audio-analysis/3ew3Q31zsVNCqZakjYTOh9,168613,4
3FbnZyWi7S8tj43oagvhrs,Rotating Sky,2016-05-26,9,0.481,0.969,4,-4.608,0,0.144,6.04e-4,0.481,0.311,0.193,150.035,audio_features,spotify:track:3FbnZyWi7S8tj43oagvhrs,https://api.spotify.com/v1/tracks/3FbnZyWi7S8tj43oagvhrs,https://api.spotify.com/v1/audio-analysis/3FbnZyWi7S8tj43oagvhrs,145846,4
