id,tracks$items$track.name,release,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
2ekn2ttSfGqwhhate0LSR0,New Rules,2017-06-02,79,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-5,0.153,0.608,116.073,audio_features,spotify:track:2ekn2ttSfGqwhhate0LSR0,https://api.spotify.com/v1/tracks/2ekn2ttSfGqwhhate0LSR0,https://api.spotify.com/v1/audio-analysis/2ekn2ttSfGqwhhate0LSR0,209320,4
2Fxmhks0bxGSBdJ92vM42m,bad guy,2019-03-29,83,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,audio_features,spotify:track:2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,194088,4
2iUXsYOEPhVqEBwsqP70rE,Youngblood,2018-06-15,80,0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,audio_features,spotify:track:2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/tracks/2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/audio-analysis/2iUXsYOEPhVqEBwsqP70rE,203418,4
2Oehrcv4Kov0SuIgWyQY9e,Demons,2012-09-04,0,0.327,0.71,3,-2.928,1,0.0547,0.202,9e-5,0.28,0.416,179.561,audio_features,spotify:track:2Oehrcv4Kov0SuIgWyQY9e,https://api.spotify.com/v1/tracks/2Oehrcv4Kov0SuIgWyQY9e,https://api.spotify.com/v1/audio-analysis/2Oehrcv4Kov0SuIgWyQY9e,175200,4
2VxeLyX666F8uXCJ0dZF8B,Shallow,2018-10-05,82,0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,audio_features,spotify:track:2VxeLyX666F8uXCJ0dZF8B,https://api.spotify.com/v1/tracks/2VxeLyX666F8uXCJ0dZF8B,https://api.spotify.com/v1/audio-analysis/2VxeLyX666F8uXCJ0dZF8B,215733,4
2whoe0pPKh4JRn6eWSIqTV,Stay With Me,2014-01-01,0,0.414,0.419,0,-6.431,1,0.0388,0.55,1.95e-4,0.11,0.18,84.082,audio_features,spotify:track:2whoe0pPKh4JRn6eWSIqTV,https://api.spotify.com/v1/tracks/2whoe0pPKh4JRn6eWSIqTV,https://api.spotify.com/v1/audio-analysis/2whoe0pPKh4JRn6eWSIqTV,172724,4
2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,2018-08-03,81,0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,audio_features,spotify:track:2xLMifQCjDGFmkHkpNLD9h,https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h,https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h,312820,4
2XU0oxnq2qxCpomAAuJY8K,Dance Monkey,2019-10-17,78,0.824,0.588,6,-6.4,0,0.0924,0.692,1.04e-4,0.149,0.513,98.027,audio_features,spotify:track:2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/tracks/2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/audio-analysis/2XU0oxnq2qxCpomAAuJY8K,209438,4
2yLxmsCBrgb83TjOtXup7a,Stare In The Abyss,2022-04-08,29,0.731,0.646,8,-8.73,1,0.263,0.141,0.00202,0.125,0.692,176.114,audio_features,spotify:track:2yLxmsCBrgb83TjOtXup7a,https://api.spotify.com/v1/tracks/2yLxmsCBrgb83TjOtXup7a,https://api.spotify.com/v1/audio-analysis/2yLxmsCBrgb83TjOtXup7a,169185,4
32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),2015-01-12,82,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-5,0.0344,0.928,114.988,audio_features,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,https://api.spotify.com/v1/tracks/32OlwWuMpZ6b0aN2RZOeMS,https://api.spotify.com/v1/audio-analysis/32OlwWuMpZ6b0aN2RZOeMS,269667,4
