id,tracks$items$track.name,release,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
1QGhOLLtC6tomE1ZdtKVHA,South,2020-12-31,50,0.692,0.739,1,-10.394,1,0.0617,0.43,0.821,0.154,0.937,165.121,audio_features,spotify:track:1QGhOLLtC6tomE1ZdtKVHA,https://api.spotify.com/v1/tracks/1QGhOLLtC6tomE1ZdtKVHA,https://api.spotify.com/v1/audio-analysis/1QGhOLLtC6tomE1ZdtKVHA,88727,3
1QOSYFEGSkCb0iaC8q9rbG,Worship,2021-03-24,49,0.7,0.751,2,-6.248,1,0.0297,0.227,0.4,0.0908,0.537,119.952,audio_features,spotify:track:1QOSYFEGSkCb0iaC8q9rbG,https://api.spotify.com/v1/tracks/1QOSYFEGSkCb0iaC8q9rbG,https://api.spotify.com/v1/audio-analysis/1QOSYFEGSkCb0iaC8q9rbG,119980,4
1R37VnoHetbmteR8oV5w9Y,Roses,2021-04-24,31,0.607,0.812,5,-8.443,0,0.0992,0.0312,0.0422,0.308,0.762,119.908,audio_features,spotify:track:1R37VnoHetbmteR8oV5w9Y,https://api.spotify.com/v1/tracks/1R37VnoHetbmteR8oV5w9Y,https://api.spotify.com/v1/audio-analysis/1R37VnoHetbmteR8oV5w9Y,212167,4
1U4P66SjuRiDNRYamI82kx,BI-NB,2021-07-03,44,0.551,0.985,7,-1.581,0,0.164,0.0124,0.735,0.269,0.515,110,audio_features,spotify:track:1U4P66SjuRiDNRYamI82kx,https://api.spotify.com/v1/tracks/1U4P66SjuRiDNRYamI82kx,https://api.spotify.com/v1/audio-analysis/1U4P66SjuRiDNRYamI82kx,63273,4
1ugo0w1TMNuGHBe2m6huk4,Thorns Bside,2021-05-01,0,0.528,0.908,10,-6.264,0,0.0372,0.0376,0.168,0.137,0.836,94.981,audio_features,spotify:track:1ugo0w1TMNuGHBe2m6huk4,https://api.spotify.com/v1/tracks/1ugo0w1TMNuGHBe2m6huk4,https://api.spotify.com/v1/audio-analysis/1ugo0w1TMNuGHBe2m6huk4,103680,4
1VTCa2dtCZgqqDmyOJgirx,Egg Nog Bside,2021-05-01,0,0.518,0.887,3,-6.378,1,0.0319,0.846,4.8e-5,0.0893,0.964,149.995,audio_features,spotify:track:1VTCa2dtCZgqqDmyOJgirx,https://api.spotify.com/v1/tracks/1VTCa2dtCZgqqDmyOJgirx,https://api.spotify.com/v1/audio-analysis/1VTCa2dtCZgqqDmyOJgirx,96936,4
1VZpMoKPBnjMIJ1Oe2lv9B,R.A.M.,2021-04-13,43,0.736,0.827,10,-7.017,0,0.301,0.277,0.0978,0.315,0.883,120.012,audio_features,spotify:track:1VZpMoKPBnjMIJ1Oe2lv9B,https://api.spotify.com/v1/tracks/1VZpMoKPBnjMIJ1Oe2lv9B,https://api.spotify.com/v1/audio-analysis/1VZpMoKPBnjMIJ1Oe2lv9B,128026,4
1W0sS9Ej19DbOFkbb6RxMV,High,2021-02-14,32,0.652,0.87,2,-5.41,1,0.122,0.0139,0.082,0.0572,0.686,125.021,audio_features,spotify:track:1W0sS9Ej19DbOFkbb6RxMV,https://api.spotify.com/v1/tracks/1W0sS9Ej19DbOFkbb6RxMV,https://api.spotify.com/v1/audio-analysis/1W0sS9Ej19DbOFkbb6RxMV,212380,4
1XqhZOOpZyjF047HVAzVx1,Good Enough,2021-06-23,40,0.701,0.479,8,-12.783,0,0.0352,0.423,0.943,0.0615,0.921,109.988,audio_features,spotify:track:1XqhZOOpZyjF047HVAzVx1,https://api.spotify.com/v1/tracks/1XqhZOOpZyjF047HVAzVx1,https://api.spotify.com/v1/audio-analysis/1XqhZOOpZyjF047HVAzVx1,93818,4
1YfWMgKvshZQH2RRdabGpi,Dunk,2021-04-13,39,0.738,0.503,1,-4.627,1,0.0729,0.0102,0.00797,0.0862,0.531,95.078,audio_features,spotify:track:1YfWMgKvshZQH2RRdabGpi,https://api.spotify.com/v1/tracks/1YfWMgKvshZQH2RRdabGpi,https://api.spotify.com/v1/audio-analysis/1YfWMgKvshZQH2RRdabGpi,152869,4
25q2zAUqMJ9CLS0UyOLfZL,My Battle,2021-05-19,0,0.694,0.705,9,-7.998,0,0.0759,0.00169,0.571,0.0737,0.714,159.963,audio_features,spotify:track:25q2zAUqMJ9CLS0UyOLfZL,https://api.spotify.com/v1/tracks/25q2zAUqMJ9CLS0UyOLfZL,https://api.spotify.com/v1/audio-analysis/25q2zAUqMJ9CLS0UyOLfZL,112431,4
2B9UIa00oNJKTqi2nFWNki,Wocky! Fnf Kapi Mod,2021-05-22,39,0.613,0.815,2,-8.871,1,0.0536,0.0582,0.477,0.209,0.418,174.029,audio_features,spotify:track:2B9UIa00oNJKTqi2nFWNki,https://api.spotify.com/v1/tracks/2B9UIa00oNJKTqi2nFWNki,https://api.spotify.com/v1/audio-analysis/2B9UIa00oNJKTqi2nFWNki,122114,4
2EHkEp9ijeRX6auvCLajDO,Diminished,2021-05-27,24,0.583,0.698,5,-12.241,0,0.0288,0.00229,0.846,0.0996,0.39,100.041,audio_features,spotify:track:2EHkEp9ijeRX6auvCLajDO,https://api.spotify.com/v1/tracks/2EHkEp9ijeRX6auvCLajDO,https://api.spotify.com/v1/audio-analysis/2EHkEp9ijeRX6auvCLajDO,110370,4
2GQffSW5OaqJ2zCGIPfOiI,Game Over (Pixelday),2021-04-21,30,0.529,0.857,0,-6.618,0,0.0414,0.862,0.951,0.187,0.969,100.011,audio_features,spotify:track:2GQffSW5OaqJ2zCGIPfOiI,https://api.spotify.com/v1/tracks/2GQffSW5OaqJ2zCGIPfOiI,https://api.spotify.com/v1/audio-analysis/2GQffSW5OaqJ2zCGIPfOiI,81600,4
2jNwmwsbYrbZ6Y2nIahZ4F,Spookeez,2020-12-31,47,0.591,0.92,3,-8.371,0,0.0551,0.654,1.81e-5,0.0425,0.861,149.972,audio_features,spotify:track:2jNwmwsbYrbZ6Y2nIahZ4F,https://api.spotify.com/v1/tracks/2jNwmwsbYrbZ6Y2nIahZ4F,https://api.spotify.com/v1/audio-analysis/2jNwmwsbYrbZ6Y2nIahZ4F,99400,4
2NGjQDn6PtuJVpumGSoYXN,Relighted - Friday Night Funkin - The X Event Version,2021-04-19,32,0.279,0.957,11,-6.791,0,0.0829,2.78e-4,0.851,0.361,0.0401,164.087,audio_features,spotify:track:2NGjQDn6PtuJVpumGSoYXN,https://api.spotify.com/v1/tracks/2NGjQDn6PtuJVpumGSoYXN,https://api.spotify.com/v1/audio-analysis/2NGjQDn6PtuJVpumGSoYXN,227332,4
2V4y0qYqfdlfiv6aIsBtCS,Ugh,2021-04-21,52,0.5,0.856,0,-7.317,1,0.0473,0.0115,2.56e-4,0.278,0.504,160.071,audio_features,spotify:track:2V4y0qYqfdlfiv6aIsBtCS,https://api.spotify.com/v1/tracks/2V4y0qYqfdlfiv6aIsBtCS,https://api.spotify.com/v1/audio-analysis/2V4y0qYqfdlfiv6aIsBtCS,87375,4
2xMbWOaRm0EQW5ESmRUge2,Eggnog,2020-12-31,40,0.574,0.932,5,-9,0,0.036,0.192,0.937,0.0848,0.97,150.013,audio_features,spotify:track:2xMbWOaRm0EQW5ESmRUge2,https://api.spotify.com/v1/tracks/2xMbWOaRm0EQW5ESmRUge2,https://api.spotify.com/v1/audio-analysis/2xMbWOaRm0EQW5ESmRUge2,94400,4
2Zgb3NPEjAtQV5UmTfuID5,A.G.O.T.I,2021-05-21,0,0.609,0.971,5,-5.414,1,0.0916,0.262,0.414,0.0847,0.778,94.482,audio_features,spotify:track:2Zgb3NPEjAtQV5UmTfuID5,https://api.spotify.com/v1/tracks/2Zgb3NPEjAtQV5UmTfuID5,https://api.spotify.com/v1/audio-analysis/2Zgb3NPEjAtQV5UmTfuID5,104411,4
32jxzC2KfOQOgawfOY2F5f,Stress,2021-04-21,51,0.408,0.909,11,-6.605,0,0.0417,0.00176,1.51e-4,0.3,0.611,178.031,audio_features,spotify:track:32jxzC2KfOQOgawfOY2F5f,https://api.spotify.com/v1/tracks/32jxzC2KfOQOgawfOY2F5f,https://api.spotify.com/v1/audio-analysis/32jxzC2KfOQOgawfOY2F5f,125393,4
34PzQHi9P8y0uOl19uJ7Qb,Nerves,2021-05-05,52,0.682,0.517,3,-12.767,0,0.0278,0.736,0.424,0.0824,0.725,99.994,audio_features,spotify:track:34PzQHi9P8y0uOl19uJ7Qb,https://api.spotify.com/v1/tracks/34PzQHi9P8y0uOl19uJ7Qb,https://api.spotify.com/v1/audio-analysis/34PzQHi9P8y0uOl19uJ7Qb,115200,4
3ABMf3j5Vt96iF4EsaRJUL,Neo Bopeebo,2021-02-07,37,0.838,0.536,11,-9.568,0,0.0394,0.0561,0.00802,0.107,0.967,100.03,audio_features,spotify:track:3ABMf3j5Vt96iF4EsaRJUL,https://api.spotify.com/v1/tracks/3ABMf3j5Vt96iF4EsaRJUL,https://api.spotify.com/v1/audio-analysis/3ABMf3j5Vt96iF4EsaRJUL,92589,4
3ATZukWvw91wU8muD0cz1k,Personal Space Invasion,2021-05-12,0,0.739,0.49,11,-4.341,0,0.0384,0.0425,0.792,0.409,0.548,110.079,audio_features,spotify:track:3ATZukWvw91wU8muD0cz1k,https://api.spotify.com/v1/tracks/3ATZukWvw91wU8muD0cz1k,https://api.spotify.com/v1/audio-analysis/3ATZukWvw91wU8muD0cz1k,110730,4
