id,tracks$items$track.name,release,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
0PyPWP9A3nXNg0LLU5yWp7,Cheshire's dance,2019-12-14,26,0.488,0.936,9,-4.893,1,0.24,8.56e-4,0.424,0.294,0.349,99.959,audio_features,spotify:track:0PyPWP9A3nXNg0LLU5yWp7,https://api.spotify.com/v1/tracks/0PyPWP9A3nXNg0LLU5yWp7,https://api.spotify.com/v1/audio-analysis/0PyPWP9A3nXNg0LLU5yWp7,181650,4
0RMDaqdfWwJaxgzAoYn35u,twinkle night,2019-05-05,37,0.678,0.719,1,-12.486,1,0.0916,0.137,0.00549,0.0625,0.965,174.041,audio_features,spotify:track:0RMDaqdfWwJaxgzAoYn35u,https://api.spotify.com/v1/tracks/0RMDaqdfWwJaxgzAoYn35u,https://api.spotify.com/v1/audio-analysis/0RMDaqdfWwJaxgzAoYn35u,227859,4
10QdLWY7bTwfXZrMiqNyaF,Amnesia,2018-12-26,19,0.484,0.872,5,-5.232,0,0.0368,0.00339,0.0925,0.086,0.307,95.012,audio_features,spotify:track:10QdLWY7bTwfXZrMiqNyaF,https://api.spotify.com/v1/tracks/10QdLWY7bTwfXZrMiqNyaF,https://api.spotify.com/v1/audio-analysis/10QdLWY7bTwfXZrMiqNyaF,277974,4
12dIZe3xCPeetNkdovFxxk,Nyanyanyanyanyanyanya!,2011-08-31,42,0.794,0.994,1,-0.964,1,0.115,0.133,0.834,0.0192,0.515,141.991,audio_features,spotify:track:12dIZe3xCPeetNkdovFxxk,https://api.spotify.com/v1/tracks/12dIZe3xCPeetNkdovFxxk,https://api.spotify.com/v1/audio-analysis/12dIZe3xCPeetNkdovFxxk,226533,4
12zIV9hktxAmrhYqsjsbix,Berry Go!!,2018-04-29,39,0.548,0.963,1,-0.908,1,0.0446,0.00444,0.00437,0.246,0.725,174.911,audio_features,spotify:track:12zIV9hktxAmrhYqsjsbix,https://api.spotify.com/v1/tracks/12zIV9hktxAmrhYqsjsbix,https://api.spotify.com/v1/audio-analysis/12zIV9hktxAmrhYqsjsbix,194312,4
13gahdItSfDhCCxRz15Iqc,TWINKLE MAGIC,2021-02-06,26,0.335,0.979,9,-3.555,1,0.0752,0.0104,0.188,0.329,0.229,180.102,audio_features,spotify:track:13gahdItSfDhCCxRz15Iqc,https://api.spotify.com/v1/tracks/13gahdItSfDhCCxRz15Iqc,https://api.spotify.com/v1/audio-analysis/13gahdItSfDhCCxRz15Iqc,130667,4
16rl21wF3xIreyTu11eku5,Energy Synergy Matrix - Extended,2019-04-28,39,0.538,0.946,11,-6.016,1,0.163,1.79e-4,0.605,0.34,0.496,159.995,audio_features,spotify:track:16rl21wF3xIreyTu11eku5,https://api.spotify.com/v1/tracks/16rl21wF3xIreyTu11eku5,https://api.spotify.com/v1/audio-analysis/16rl21wF3xIreyTu11eku5,235750,4
17U1TtxAkhL9ldyHuPXKSE,"Marry me, Nightmare",2015-04-15,17,0.232,0.997,7,-6.283,1,0.106,4.22e-4,0.878,0.195,0.132,121.015,audio_features,spotify:track:17U1TtxAkhL9ldyHuPXKSE,https://api.spotify.com/v1/tracks/17U1TtxAkhL9ldyHuPXKSE,https://api.spotify.com/v1/audio-analysis/17U1TtxAkhL9ldyHuPXKSE,128145,3
18RygBBlVfCFjJlbGBDJ3v,Flashdance VIP,2019-12-31,16,0.76,0.952,7,-4.352,1,0.214,0.00128,0.0794,0.313,0.295,129.965,audio_features,spotify:track:18RygBBlVfCFjJlbGBDJ3v,https://api.spotify.com/v1/tracks/18RygBBlVfCFjJlbGBDJ3v,https://api.spotify.com/v1/audio-analysis/18RygBBlVfCFjJlbGBDJ3v,261990,4
1BhOAjYDepRkYa3LUjVrZc,Spring Carnival,2016-04-24,29,0.5,0.998,10,-0.908,0,0.057,1.79e-4,0.718,0.181,0.533,180.047,audio_features,spotify:track:1BhOAjYDepRkYa3LUjVrZc,https://api.spotify.com/v1/tracks/1BhOAjYDepRkYa3LUjVrZc,https://api.spotify.com/v1/audio-analysis/1BhOAjYDepRkYa3LUjVrZc,263589,4
1BlXlxigGxnfQqK0cNLFpJ,Noël - long ver.,2017-04-30,15,0.482,0.95,8,-2.524,1,0.0512,2.06e-4,0.81,0.0957,0.247,109.971,audio_features,spotify:track:1BlXlxigGxnfQqK0cNLFpJ,https://api.spotify.com/v1/tracks/1BlXlxigGxnfQqK0cNLFpJ,https://api.spotify.com/v1/audio-analysis/1BlXlxigGxnfQqK0cNLFpJ,306830,1
1cU5g04pxDLbME9eJMJGt3,MAGENTA POTION,2020-03-28,35,0.576,0.971,5,-2.003,1,0.0803,0.0132,0.00765,0.34,0.654,149.993,audio_features,spotify:track:1cU5g04pxDLbME9eJMJGt3,https://api.spotify.com/v1/tracks/1cU5g04pxDLbME9eJMJGt3,https://api.spotify.com/v1/audio-analysis/1cU5g04pxDLbME9eJMJGt3,146000,4
1dBaGZ0iCLNNMLNDAsiiZQ,GOODMEN,2020-12-01,20,0.372,0.997,1,-3.56,1,0.0663,3.61e-6,0.924,0.0959,0.36,175.051,audio_features,spotify:track:1dBaGZ0iCLNNMLNDAsiiZQ,https://api.spotify.com/v1/tracks/1dBaGZ0iCLNNMLNDAsiiZQ,https://api.spotify.com/v1/audio-analysis/1dBaGZ0iCLNNMLNDAsiiZQ,127600,4
1dGL7ZaAcBorXt8k0aVRb9,ouroboros -re;birth-,2018-12-30,0,0.338,0.834,6,-7.475,0,0.0556,6.79e-5,0.848,0.356,0.428,93.784,audio_features,spotify:track:1dGL7ZaAcBorXt8k0aVRb9,https://api.spotify.com/v1/tracks/1dGL7ZaAcBorXt8k0aVRb9,https://api.spotify.com/v1/audio-analysis/1dGL7ZaAcBorXt8k0aVRb9,191933,4
